age,educ,competition,lrscale,country,sex,secular,emancipative
32,7,3,3,724. Spain,2. Female,.498333,.665833
40,3,5,5,724. Spain,2. Female,.650833,.581019
45,University level,4,8,724. Spain,1. Male,.609167,.7106479999999999
18,3,4,3,724. Spain,1. Male,.651667,.602917
35,3,3,8,724. Spain,1. Male,.749167,.45287
39,3,2,2,724. Spain,1. Male,.526111,.574861
46,3,3,2,724. Spain,1. Male,.5125,.501898
67,8,4,4,724. Spain,2. Female,.221111,.572408
30,8,2,8,724. Spain,2. Female,.415278,.496018
64,8,competition is good,3,724. Spain,1. Male,.359167,.453426
25,3,2,3,724. Spain,1. Male,.526944,.316056
43,3,3,4,724. Spain,2. Female,.470555,.637639
26,8,4,5,724. Spain,2. Female,.761667,.475185
30,6,5,3,724. Spain,2. Female,.803333,.616389
80,2,4,4,724. Spain,1. Male,.830833,.399352
43,6,7,4,724. Spain,2. Female,.748333,.653982
64,3,4,8,724. Spain,2. Female,.651667,.524074
52,5,4,4,724. Spain,1. Male,.845,.588611
30,5,6,4,724. Spain,1. Male,.706667,.6025
19,5,4,4,724. Spain,1. Male,.7475000000000001,.6287970000000001
37,3,9,right,724. Spain,2. Female,.456389,.544773
55,3,competition is good,left,724. Spain,1. Male,.580833,.396241
32,3,2,4,724. Spain,1. Male,.526667,.708704
19,5,4,7,724. Spain,1. Male,.588889,.594666
61,3,4,4,724. Spain,2. Female,.544956,.715278
18,3,3,4,724. Spain,2. Female,.4975,.566019
34,5,2,5,724. Spain,1. Male,.554167,.5475
18,6,2,5,724. Spain,1. Male,.498333,.728056
40,3,7,3,724. Spain,2. Female,.623333,.704491
70,3,3,2,724. Spain,2. Female,.374167,.491528
62,8,2,4,724. Spain,1. Male,.540833,.512778
64,3,2,4,724. Spain,1. Male,.415277,.653982
61,3,3,5,724. Spain,2. Female,.498611,.602639
45,5,2,2,724. Spain,1. Male,.581667,.718796
29,3,7,5,724. Spain,1. Male,.581667,.5336109999999999
45,5,3,3,724. Spain,2. Female,.651111,.540139
67,3,3,5,724. Spain,2. Female,.498334,.63463
21,5,2,4,724. Spain,2. Female,.554167,.524352
69,3,3,5,724. Spain,1. Male,.581111,.598426
45,3,8,7,724. Spain,1. Male,.609167,.690185
60,3,3,4,724. Spain,2. Female,.5961109999999999,.6118980000000001
49,3,3,5,724. Spain,2. Female,.526666,.626204
66,2,3,3,724. Spain,2. Female,.429167,.565602
29,3,8,5,724. Spain,2. Female,.581667,.630417
57,3,3,6,724. Spain,2. Female,.511945,.680926
50,7,5,3,724. Spain,1. Male,.638333,.818333
38,5,2,5,724. Spain,1. Male,.748333,.755833
35,8,3,5,724. Spain,1. Male,.220833,.6588889999999999
82,3,competition is good,left,724. Spain,2. Female,.359167,.475324
55,University level,competition is good,left,724. Spain,1. Male,.743781,.86
57,3,4,3,724. Spain,2. Female,.275833,.597593
18,6,competition is good,left,724. Spain,1. Male,.679167,.943333
48,6,2,8,724. Spain,1. Male,.2625,.501065
63,6,competition is good,left,724. Spain,1. Male,.23325,.528565
38,University level,competition is good,left,724. Spain,2. Female,.290833,.695232
48,3,2,7,724. Spain,2. Female,.192778,.524352
35,5,competition is good,left,724. Spain,1. Male,.4575,.7
19,6,3,3,724. Spain,1. Male,.679167,.776667
29,5,competition is good,left,724. Spain,2. Female,.540834,.86
64,3,competition is good,8,724. Spain,1. Male,.220833,.385741
78,2,competition is good,4,724. Spain,2. Female,.249,.443889
36,3,2,4,724. Spain,2. Female,.276667,.687083
77,2,6,5,724. Spain,2. Female,.165278,.276667
44,5,2,3,724. Spain,1. Male,.415,.630417
52,6,3,3,724. Spain,2. Female,.3875,.547083
73,3,4,8,724. Spain,2. Female,.174389,.357728
24,5,3,5,724. Spain,1. Male,.465286,.672778
67,7,3,4,724. Spain,1. Male,.6925,.796296
62,3,3,8,724. Spain,1. Male,.055278,.424537
39,5,6,3,724. Spain,1. Male,.415,.9375
37,6,4,4,724. Spain,2. Female,.5675,.895
41,3,5,5,724. Spain,1. Male,.388333,.734583
51,6,4,2,724. Spain,2. Female,.705834,.86
70,3,4,7,724. Spain,2. Female,.041389,.45
32,8,4,7,724. Spain,2. Female,.330194,.589445
35,University level,4,7,724. Spain,1. Male,.471111,.429723
26,7,4,6,724. Spain,1. Male,.455834,.371991
40,7,4,8,724. Spain,1. Male,.310166,.450695
48,3,6,5,724. Spain,2. Female,.485,.730231
58,University level,5,3,724. Spain,1. Male,.415833,.651667
18,3,competition is good,5,724. Spain,2. Female,.483889,.56588
62,5,3,9,724. Spain,2. Female,.37961,.341759
21,3,5,8,724. Spain,2. Female,.498333,.644445
82,No formal education,4,4,724. Spain,2. Female,.345556,.334398
82,2,5,3,724. Spain,1. Male,.388333,.431343
35,University level,5,5,724. Spain,2. Female,.6375,.673611
33,3,2,8,724. Spain,1. Male,.4425,.635463
48,6,6,4,724. Spain,2. Female,.383833,.584633
60,University level,competition is good,4,724. Spain,1. Male,.6375,.722278
77,2,2,7,724. Spain,1. Male,.401389,.519826
22,7,3,4,724. Spain,2. Female,.498333,.568333
57,University level,5,3,724. Spain,2. Female,.4425,.741945
30,University level,competition is good,3,724. Spain,1. Male,.735,.916667
66,3,3,5,724. Spain,2. Female,.359167,.547083
61,6,competition is good,7,724. Spain,1. Male,.415,.491528
23,5,2,4,724. Spain,1. Male,.470833,.630417
34,5,competition is good,5,724. Spain,2. Female,.345,.602639
47,5,competition is good,5,724. Spain,2. Female,.275833,.454491
29,6,competition is good,left,724. Spain,2. Female,.5966669999999999,.650833
49,University level,competition is good,4,724. Spain,1. Male,.247778,.528565
64,3,competition is good,left,724. Spain,2. Female,.540833,.671667
33,5,3,4,724. Spain,2. Female,.525,.724537
20,7,7,4,724. Spain,2. Female,.483334,.7211109999999999
63,3,3,3,724. Spain,2. Female,.286414,.478333
30,5,5,left,724. Spain,1. Male,.749167,.916667
23,8,2,2,724. Spain,1. Male,.499167,.714167
22,5,2,6,724. Spain,1. Male,.429167,.613796
63,7,7,3,724. Spain,1. Male,.391,.6587499999999999
48,6,5,4,724. Spain,2. Female,.443333,.547083
40,8,5,5,724. Spain,1. Male,.748333,.685972
33,5,6,left,724. Spain,2. Female,.540834,.825834
77,5,3,4,724. Spain,1. Male,.706944,.630834
99,5,2,3,724. Spain,1. Male,.6375,.685972
41,3,2,4,724. Spain,1. Male,.499166,.515093
26,5,5,3,724. Spain,2. Female,.6375,.7373150000000001
69,3,3,4,724. Spain,2. Female,.5958329999999999,.882315
31,University level,3,2,724. Spain,1. Male,.7208329999999999,.653982
87,3,3,3,724. Spain,2. Female,.511945,.6581939999999999
37,University level,3,3,724. Spain,2. Female,.61,.626204
61,3,5,5,724. Spain,1. Male,.3175,.571759
45,7,5,5,724. Spain,1. Male,.554167,.568473
42,3,3,6,724. Spain,2. Female,.194167,.553611
30,3,3,6,724. Spain,1. Male,.581667,.488148
44,5,5,5,724. Spain,1. Male,.36,.619954
52,7,3,4,724. Spain,2. Female,.372778,.548194
30,3,5,4,724. Spain,1. Male,.638333,.71375
39,3,4,3,724. Spain,2. Female,.6375,.500787
53,7,7,4,724. Spain,1. Male,.609167,.500787
28,3,4,5,724. Spain,1. Male,.4975,.491528
25,8,4,2,724. Spain,2. Female,.443333,.735
59,7,2,6,724. Spain,2. Female,.415,.635463
32,5,2,4,724. Spain,2. Female,.359167,.6725
80,7,2,7,724. Spain,2. Female,.303889,.394722
68,6,3,6,724. Spain,1. Male,.276667,.36
72,6,3,8,724. Spain,1. Male,.165278,.350741
60,5,3,5,724. Spain,1. Male,.415,.579907
52,6,3,5,724. Spain,1. Male,.414167,.589167
29,5,3,5,724. Spain,2. Female,.4425,.589167
31,7,5,7,724. Spain,1. Male,.5966669999999999,.453311
57,University level,4,left,724. Spain,1. Male,.665833,.65125
48,5,5,7,724. Spain,1. Male,.586,.707083
25,University level,6,3,724. Spain,2. Female,.625444,.875
38,University level,5,4,752. Sweden,2. Female,.471667,.7975
51,University level,2,8,752. Sweden,2. Female,.344167,.832222
70,7,4,8,752. Sweden,1. Male,.553889,.6925
21,2,6,5,752. Sweden,2. Female,.540556,.451657
65,University level,competition is good,6,752. Sweden,2. Female,.358889,.86
51,8,3,4,752. Sweden,2. Female,.484167,.727222
48,University level,3,8,752. Sweden,2. Female,.498333,.6725
81,5,competition is good,right,752. Sweden,1. Male,.331667,.652084
19,7,4,8,752. Sweden,1. Male,.748333,.86
61,6,competition is good,9,752. Sweden,1. Male,.4425,.68625
21,7,2,3,752. Sweden,1. Male,.789167,.888334
57,University level,3,8,752. Sweden,2. Female,.665,.854167
67,7,4,8,752. Sweden,2. Female,.498611,.457361
20,7,4,3,752. Sweden,1. Male,.484167,.693333
42,University level,3,8,752. Sweden,2. Female,.525833,.728334
48,University level,2,9,752. Sweden,1. Male,.388334,.746158
50,7,competition is good,3,752. Sweden,1. Male,.22452,.552407
34,7,2,8,752. Sweden,1. Male,.624167,.707917
71,6,5,5,752. Sweden,2. Female,.289722,.943333
20,8,3,5,752. Sweden,2. Female,.581667,.811667
52,University level,5,3,752. Sweden,2. Female,.525833,.8730560000000001
65,5,2,5,752. Sweden,1. Male,.428334,.697222
65,University level,competition is good,8,752. Sweden,1. Male,.414722,.660509
78,6,7,8,752. Sweden,2. Female,.3875,.632315
63,3,8,3,752. Sweden,2. Female,.276111,.619537
56,University level,3,3,752. Sweden,2. Female,.541781,.9716669999999999
47,6,3,3,752. Sweden,1. Male,.511667,1
70,University level,7,3,752. Sweden,2. Female,.442222,.990741
76,University level,5,5,752. Sweden,1. Male,.7472220000000001,.7487780000000001
38,7,8,3,752. Sweden,2. Female,.562531,.8325
51,University level,5,8,752. Sweden,1. Male,.414722,.730648
66,6,3,8,752. Sweden,1. Male,.331389,.6848379999999999
41,University level,2,8,752. Sweden,1. Male,.4975,.624583
76,5,5,5,752. Sweden,1. Male,.234722,.767408
24,6,4,5,752. Sweden,2. Female,.165833,.535926
52,6,competition is good,3,752. Sweden,2. Female,.193333,.493703
67,7,4,4,752. Sweden,2. Female,.609722,.52162
66,University level,5,left,752. Sweden,1. Male,.554167,.9325
73,University level,4,5,752. Sweden,2. Female,.203873,.825834
46,University level,3,6,752. Sweden,1. Male,.553056,.854167
68,University level,3,7,752. Sweden,2. Female,.345556,.811667
54,8,7,2,752. Sweden,2. Female,.7472220000000001,.757315
64,3,5,left,752. Sweden,2. Female,.525833,.888334
63,7,4,6,752. Sweden,2. Female,.562165,.962963
39,University level,3,5,752. Sweden,2. Female,.345833,.700556
57,University level,5,7,752. Sweden,2. Female,.470833,.948241
71,6,3,4,752. Sweden,2. Female,.386667,.637361
69,University level,3,right,752. Sweden,1. Male,.400833,.526667
19,7,3,4,752. Sweden,2. Female,.360556,.685972
58,University level,3,6,752. Sweden,1. Male,.65,.869537
81,6,7,4,752. Sweden,1. Male,.425495,.609723
55,6,7,3,752. Sweden,2. Female,.387222,.7975
41,University level,4,5,752. Sweden,2. Female,.387222,.895
39,7,4,6,752. Sweden,2. Female,.3875,.8175
20,6,2,8,752. Sweden,1. Male,.526667,.86
57,University level,2,6,752. Sweden,1. Male,.553056,.588611
56,University level,4,4,752. Sweden,1. Male,.7480560000000001,.907408
72,8,4,7,752. Sweden,1. Male,.405555,.649177
53,University level,6,2,752. Sweden,2. Female,.637222,.9375
55,8,5,6,752. Sweden,1. Male,.6925,.706945
62,7,3,4,752. Sweden,1. Male,.484167,.68787
47,7,4,right,752. Sweden,1. Male,.5125,.900833
48,University level,7,3,752. Sweden,2. Female,.650278,.854167
73,University level,3,7,752. Sweden,1. Male,.581667,.9375
81,University level,6,8,752. Sweden,2. Female,.318333,.832222
36,University level,3,3,752. Sweden,1. Male,.665,.916111
41,University level,2,4,752. Sweden,1. Male,.420829,.756111
59,8,3,6,752. Sweden,2. Female,.47,.874167
49,8,4,7,752. Sweden,1. Male,.415278,.838333
78,6,2,8,752. Sweden,2. Female,.166111,.324074
80,University level,3,3,752. Sweden,1. Male,.415833,.86
49,University level,4,5,752. Sweden,2. Female,.304167,.888889
35,University level,2,6,752. Sweden,1. Male,.304444,.972222
76,University level,2,4,752. Sweden,1. Male,.345833,.797083
37,University level,competition is good,8,752. Sweden,1. Male,.636667,.762917
80,University level,2,7,752. Sweden,1. Male,.3325,.81713
82,2,3,left,752. Sweden,1. Male,.429167,.751204
59,University level,4,5,752. Sweden,2. Female,.221111,.806759
56,6,7,3,752. Sweden,2. Female,.304722,.554306
20,7,5,2,752. Sweden,1. Male,.498333,.948
69,University level,7,2,752. Sweden,1. Male,.636667,.990741
63,University level,5,right,752. Sweden,2. Female,.276111,.513195
63,6,5,3,752. Sweden,1. Male,.553333,.8175
40,8,4,3,752. Sweden,2. Female,.428611,1
85,5,8,3,752. Sweden,1. Male,.504162,.798658
71,5,5,5,752. Sweden,1. Male,.216889,.426713
76,7,competition is good,right,752. Sweden,2. Female,.096667,.512917
40,University level,3,5,752. Sweden,2. Female,.56525,.712889
70,University level,competition is good,7,752. Sweden,1. Male,.248056,.519306
71,6,3,6,752. Sweden,1. Male,.458447,.672084
49,University level,4,5,752. Sweden,1. Male,.609167,.943333
55,University level,2,9,752. Sweden,1. Male,.6375,.751898
84,University level,3,8,752. Sweden,1. Male,.414445,.465926
76,5,3,9,752. Sweden,2. Female,.456111,.578287
41,7,5,7,752. Sweden,1. Male,.317222,.714861
55,University level,5,3,752. Sweden,2. Female,.3175,.925926
59,University level,5,5,752. Sweden,2. Female,.499166,.854167
33,University level,5,6,752. Sweden,2. Female,.484444,.847222
38,University level,3,4,752. Sweden,2. Female,.318611,.569028
35,University level,3,3,752. Sweden,2. Female,.498333,.770417
34,7,3,2,752. Sweden,1. Male,.734444,.6375
72,University level,6,8,752. Sweden,2. Female,.483611,.808241
75,University level,3,5,752. Sweden,2. Female,.4275,.649491
73,6,competition is good,right,752. Sweden,1. Male,.428611,.700806
66,5,3,4,752. Sweden,2. Female,.525833,1
81,University level,3,5,752. Sweden,2. Female,.373611,.77625
50,University level,3,3,752. Sweden,1. Male,.720556,1
68,University level,4,2,752. Sweden,1. Male,.608889,.644445
70,University level,2,6,752. Sweden,1. Male,.304167,.479537
60,6,5,4,752. Sweden,1. Male,.167725,.637361
54,8,2,2,752. Sweden,1. Male,.5585830000000001,.874167
68,University level,5,3,752. Sweden,2. Female,.470833,.854167
65,5,6,6,752. Sweden,2. Female,.566945,.804445
66,University level,5,5,752. Sweden,2. Female,.3175,.510673
38,7,4,5,752. Sweden,1. Male,.3175,.813843
62,5,5,3,752. Sweden,1. Male,.331111,.9253710000000001
75,3,4,4,752. Sweden,1. Male,.3875,.396204
58,6,competition is good,8,752. Sweden,1. Male,.554167,.485139
34,6,3,7,752. Sweden,1. Male,.304167,.443333
37,3,5,3,752. Sweden,1. Male,.140013,.386487
72,University level,competition is good,right,752. Sweden,1. Male,.429167,.687083
61,University level,competition is good,right,752. Sweden,2. Female,.331667,.7975
55,7,6,5,752. Sweden,2. Female,.470555,.401667
51,University level,6,4,752. Sweden,2. Female,.526667,.7838889999999999
20,8,5,2,752. Sweden,2. Female,.5675,.972222
73,5,competition is good,9,752. Sweden,1. Male,.554167,.499167
68,University level,2,7,752. Sweden,1. Male,.664167,.71213
75,University level,4,6,752. Sweden,2. Female,.401111,.869815
68,University level,4,7,752. Sweden,2. Female,.443333,.7975
67,University level,4,6,752. Sweden,1. Male,.345833,.781129
45,8,2,8,752. Sweden,1. Male,.7208329999999999,.826759
53,University level,5,6,752. Sweden,1. Male,.609167,.711019
44,6,competition is good,2,752. Sweden,2. Female,.191583,.640648
28,8,3,8,752. Sweden,2. Female,.388333,.624583
68,5,competition is good,5,752. Sweden,1. Male,.526667,.778982
84,5,5,3,752. Sweden,1. Male,.6375,.7893520000000001
27,7,5,4,752. Sweden,2. Female,.648979,.762917
59,University level,2,7,752. Sweden,2. Female,.298503,.769722
53,7,2,5,752. Sweden,1. Male,.554167,.714583
83,3,2,7,752. Sweden,2. Female,.221389,.496852
67,University level,4,6,752. Sweden,2. Female,.332222,.736482
59,University level,competition is good,8,752. Sweden,2. Female,.372778,.6725
67,University level,2,8,752. Sweden,1. Male,.221389,.85375
73,5,7,6,752. Sweden,1. Male,.470278,.579074
42,6,4,8,752. Sweden,1. Male,.636667,.5825
56,University level,7,8,752. Sweden,2. Female,.581389,.65125
47,7,4,right,752. Sweden,1. Male,.7208329999999999,.742084
56,6,3,9,752. Sweden,1. Male,.470833,.582222
68,4,5,5,752. Sweden,2. Female,.386389,.874167
72,6,3,8,752. Sweden,2. Female,.345834,.5338889999999999
66,University level,4,6,752. Sweden,2. Female,.305278,.8196020000000001
59,6,3,4,752. Sweden,2. Female,.442222,.769306
45,8,3,7,752. Sweden,1. Male,.6375,.711574
73,University level,competition is good,5,752. Sweden,1. Male,.276111,.891204
37,University level,2,4,752. Sweden,1. Male,.569003,.888889
82,University level,4,7,752. Sweden,1. Male,.3875,.845834
31,University level,4,5,752. Sweden,2. Female,.456667,.85375
79,3,competition is good,5,752. Sweden,2. Female,.373334,.832222
67,6,competition is good,7,752. Sweden,1. Male,.484445,.449074
64,University level,4,4,752. Sweden,1. Male,.553889,.888334
81,3,4,7,752. Sweden,2. Female,.138611,.541667
46,University level,competition is good,9,752. Sweden,1. Male,.65,.770278
73,3,competition is good,5,752. Sweden,1. Male,.393417,.66625
65,5,6,8,752. Sweden,1. Male,.525834,.700834
43,University level,2,8,752. Sweden,2. Female,.456945,.85375
46,University level,6,left,752. Sweden,1. Male,.553333,1
19,7,4,3,752. Sweden,1. Male,.554167,.8981479999999999
47,5,3,9,752. Sweden,2. Female,.373333,.711296
36,University level,2,5,752. Sweden,2. Female,.539167,.832778
66,6,competition is good,7,752. Sweden,2. Female,.443333,.7
36,University level,5,2,752. Sweden,1. Male,.609167,.799648
72,University level,competition is good,right,752. Sweden,2. Female,.332222,.6118980000000001
64,7,3,8,752. Sweden,2. Female,.373056,.811667
36,University level,5,6,752. Sweden,2. Female,.525556,.9375
35,8,2,8,752. Sweden,2. Female,.568334,.793148
52,3,competition is good,right,752. Sweden,1. Male,.581667,.665
20,8,4,6,752. Sweden,1. Male,.693333,.739213
80,6,5,6,752. Sweden,2. Female,.359722,.540139
62,University level,5,6,752. Sweden,2. Female,.775,.91625
77,5,3,5,752. Sweden,2. Female,.456111,.695232
51,3,4,4,752. Sweden,2. Female,.580833,.764815
63,3,3,4,752. Sweden,2. Female,.262778,.71375
62,University level,3,4,752. Sweden,2. Female,.581389,.818333
73,4,3,6,752. Sweden,2. Female,.442222,.676713
45,University level,8,4,752. Sweden,1. Male,.609167,.9575
69,University level,8,8,752. Sweden,1. Male,.6375,.621435
51,University level,5,6,752. Sweden,2. Female,.498333,.900833
65,University level,5,5,752. Sweden,2. Female,.47,.891889
60,University level,3,6,752. Sweden,2. Female,.248889,.874167
77,7,2,right,752. Sweden,1. Male,.221945,.466065
24,8,competition is good,5,752. Sweden,1. Male,.703638,.811667
19,6,4,3,752. Sweden,1. Male,.6233340000000001,.763889
45,8,2,8,752. Sweden,2. Female,.287248,.730657
38,3,3,5,752. Sweden,2. Female,.667676,.770417
81,University level,3,9,752. Sweden,2. Female,.511667,.5493980000000001
59,University level,5,5,752. Sweden,1. Male,.720834,.943333
27,University level,4,6,752. Sweden,2. Female,.346111,.838889
47,University level,2,8,752. Sweden,1. Male,.5958329999999999,.781991
62,3,5,5,752. Sweden,1. Male,.400278,.408194
34,University level,4,7,752. Sweden,2. Female,.498333,.847222
54,7,4,8,752. Sweden,2. Female,.609167,.87213
78,University level,3,8,752. Sweden,2. Female,.47,.71375
52,6,4,3,752. Sweden,2. Female,.47,.819815
65,University level,2,8,752. Sweden,1. Male,.234722,.796296
44,University level,3,7,752. Sweden,1. Male,.636667,.700833
57,University level,2,9,752. Sweden,1. Male,.553889,.741806
48,6,3,5,752. Sweden,1. Male,.4425,.5675
61,University level,3,7,752. Sweden,1. Male,.4975,.783334
36,University level,2,8,752. Sweden,1. Male,.555,.599907
63,8,3,7,752. Sweden,2. Female,.581111,.9375
55,3,3,left,752. Sweden,2. Female,.720834,.770834
68,University level,4,5,752. Sweden,2. Female,.550262,.878519
64,3,4,4,752. Sweden,1. Male,.400833,.788241
65,University level,7,6,752. Sweden,1. Male,.525278,.875
71,University level,4,5,752. Sweden,1. Male,.5675,.637222
45,University level,5,6,752. Sweden,2. Female,.54,.7213889999999999
47,University level,competition is good,8,752. Sweden,2. Female,.456111,.761019
68,University level,5,3,752. Sweden,2. Female,.193056,.928241
20,University level,5,3,752. Sweden,2. Female,.61,.916667
83,University level,competition is good,right,752. Sweden,2. Female,.318056,.692917
60,8,3,9,752. Sweden,2. Female,.443056,.6925
62,University level,3,8,752. Sweden,1. Male,.775833,.783334
44,6,5,8,752. Sweden,1. Male,.221667,.519861
46,8,competition is good,7,752. Sweden,2. Female,.360556,.6925
44,University level,2,7,752. Sweden,2. Female,.346667,.770417
67,7,6,3,752. Sweden,1. Male,.635833,.888334
72,University level,3,7,752. Sweden,2. Female,.345278,.799611
43,University level,2,7,752. Sweden,1. Male,.595834,.7448129999999999
59,University level,2,6,752. Sweden,1. Male,.636667,.878519
61,University level,2,9,752. Sweden,2. Female,.554167,.778565
66,6,7,5,752. Sweden,1. Male,.61,.91625
47,7,6,left,752. Sweden,2. Female,.609722,.7480560000000001
31,University level,4,3,752. Sweden,1. Male,.456389,.962963
58,7,3,7,752. Sweden,2. Female,.581111,.8105560000000001
52,6,2,4,752. Sweden,1. Male,.6925,.816574
33,University level,7,2,752. Sweden,1. Male,.637222,.824074
55,University level,5,3,752. Sweden,1. Male,.581667,.739213
83,8,4,8,752. Sweden,1. Male,.511389,.553889
65,6,competition is good,7,752. Sweden,1. Male,.53194,.833334
59,6,4,6,752. Sweden,2. Female,.387222,.881389
69,3,5,8,752. Sweden,2. Female,.38853,.692306
67,University level,5,4,752. Sweden,2. Female,.338222,.754787
